player_key,player_name,first_name,last_name,dob,height_cm,weight_kg,position,draft_year,draft_pick
1484,"Scully, Tom",Tom,Scully,,,,,,
1485,"Seaby, Mark",Mark,Seaby,,,,,,
1486,"Seedsman, Paul",Paul,Seedsman,,,,,,
1487,"Sellar, James",James,Sellar,,,,,,
1488,"Sellers, Tyler",Tyler,Sellers,,,,,,
1489,"Sellwood, Michael",Michael,Sellwood,,,,,,
1490,"Selwood, Adam",Adam,Selwood,,,,,,
1491,"Selwood, Joel",Joel,Selwood,,,,,,
1492,"Selwood, Scott",Scott,Selwood,,,,,,
1493,"Serong, Caleb",Caleb,Serong,,,,,,
1494,"Serong, Jai",Jai,Serong,,,,,,
1495,"Setterfield, Will",Will,Setterfield,,,,,,
1496,"Sewell, Brad",Brad,Sewell,,,,,,
1497,"Sexton, Alex",Alex,Sexton,,,,,,
1498,"Shanahan, Jobe",Jobe,Shanahan,,,,,,
1499,"Sharman, Cooper",Cooper,Sharman,,,,,,
1500,"Sharp, Dyson",Dyson,Sharp,,,,,,
1501,"Sharp, Harry",Harry,Sharp,,,,,,
1502,"Sharp, Jeremy",Jeremy,Sharp,,,,,,
1503,"Shaw, Heath",Heath,Shaw,,,,,,
1504,"Shaw, Matt",Matt,Shaw,,,,,,
1505,"Shaw, Rhyce",Rhyce,Shaw,,,,,,
1506,"Shaw, Sam",Sam,Shaw,,,,,,
1507,"Sheather, Marc",Marc,Sheather,,,,,,
1508,"Sheed, Dom",Dom,Sheed,,,,,,
1509,"Sheehan, Ciaran",Ciaran,Sheehan,,,,,,
1510,"Sheezel, Harry",Harry,Sheezel,,,,,,
1511,"Sheldon, Sam",Sam,Sheldon,,,,,,
1512,"Sheldrick, Angus",Angus,Sheldrick,,,,,,
1513,"Shenton, Cameron",Cameron,Shenton,,,,,,
1514,"Sheppard, Brad",Brad,Sheppard,,,,,,
1515,"Sheridan, Tom",Tom,Sheridan,,,,,,
1516,"Sheringham, Jackson",Jackson,Sheringham,,,,,,
1517,"Sherman, Justin",Justin,Sherman,,,,,,
1518,"Shiel, Dylan",Dylan,Shiel,,,,,,
1519,"Shiels, Liam",Liam,Shiels,,,,,,
1520,"Shipley, Nick",Nick,Shipley,,,,,,
1521,"Sholl, Lachlan",Lachlan,Sholl,,,,,,
1522,"Short, Jayden",Jayden,Short,,,,,,
1523,"Shuey, Luke",Luke,Shuey,,,,,,
1524,"Sicily, James",James,Sicily,,,,,,
1525,"Sidebottom, Steele",Steele,Sidebottom,,,,,,
1526,"Sier, Brayden",Brayden,Sier,,,,,,
1527,"Sierakowski, Will",Will,Sierakowski,,,,,,
1528,"Silvagni, Alex",Alex,Silvagni,,,,,,
1529,"Silvagni, Jack",Jack,Silvagni,,,,,,
1530,"Simpkin, Jonathan",Jonathan,Simpkin,,,,,,
1531,"Simpkin, Jy",Jy,Simpkin,,,,,,
1532,"Simpkin, Tom",Tom,Simpkin,,,,,,
1533,"Simpson, Cooper",Cooper,Simpson,,,,,,
1534,"Simpson, Dawson",Dawson,Simpson,,,,,,
1535,"Simpson, Josh",Josh,Simpson,,,,,,
1536,"Simpson, Kade",Kade,Simpson,,,,,,
1537,"Simpson, Sam",Sam,Simpson,,,,,,
1538,"Sims, Tom",Tom,Sims,,,,,,
1539,"Sinclair, Ben",Ben,Sinclair,,,,,,
1540,"Sinclair, Callum",Callum,Sinclair,,,,,,
1541,"Sinclair, Jack",Jack,Sinclair,,,,,,
1542,"Sinn, Josh",Josh,Sinn,,,,,,
1543,"Siposs, Arryn",Arryn,Siposs,,,,,,
1544,"Skinner, Sam",Sam,Skinner,,,,,,
1545,"Skinner, Zephaniah",Zephaniah,Skinner,,,,,,
1546,"Slattery, Henry",Henry,Slattery,,,,,,
1547,"Sloane, Rory",Rory,Sloane,,,,,,
1548,"Smartt, Oskar",Oskar,Smartt,,,,,,
1549,"Smedts, Billie",Billie,Smedts,,,,,,
1550,"Smith, Archie",Archie,Smith,,,,,,
1551,"Smith, Ashley",Ashley,Smith,,,,,,
1552,"Smith, Bailey",Bailey,Smith,,,,,,
1553,"Smith, Brodie",Brodie,Smith,,,,,,
1554,"Smith, Clay",Clay,Smith,,,,,,
1555,"Smith, Clem",Clem,Smith,,,,,,
1556,"Smith, Devon",Devon,Smith,,,,,,
1557,"Smith, Henry",Henry,Smith,,,,,,
1558,"Smith, Isaac",Isaac,Smith,,,,,,
1559,"Smith, Jagga",Jagga,Smith,,,,,,
1560,"Smith, Joel",Joel,Smith,,,,,,
1561,"Smith, Josh",Josh,Smith,,,,,,
1562,"Smith, Kaleb",Kaleb,Smith,,,,,,
1563,"Smith, Lachlan",Lachlan,Smith,,,,,,
1564,"Smith, Nick",Nick,Smith,,,,,,
1565,"Smith, Roarke",Roarke,Smith,,,,,,
1566,"Smith, Tanner",Tanner,Smith,,,,,,
1567,"Smith, Tim",Tim,Smith,,,,,,
1568,"Smith, Zac",Zac,Smith,,,,,,
1569,"Snelling, Will",Will,Snelling,,,,,,
1570,"Soldo, Ivan",Ivan,Soldo,,,,,,
1571,"Soligo, Jake",Jake,Soligo,,,,,,
1572,"Sonsie, Tyler",Tyler,Sonsie,,,,,,
1573,"Spangher, Matthew",Matthew,Spangher,,,,,,
1574,"Spargo, Charlie",Charlie,Spargo,,,,,,
1575,"Sparrow, Tom",Tom,Sparrow,,,,,,
1576,"Spencer, Jake",Jake,Spencer,,,,,,
1577,"Spencer, Max",Max,Spencer,,,,,,
1578,"Spicer, Phoenix",Phoenix,Spicer,,,,,,
1579,"Sproule, Zach",Zach,Sproule,,,,,,
1580,"Spurr, Lee",Lee,Spurr,,,,,,
1581,"Stack, Sydney",Sydney,Stack,,,,,,
1582,"Staker, Brent",Brent,Staker,,,,,,
1583,"Stanley, Danny",Danny,Stanley,,,,,,
1584,"Stanley, Ethan",Ethan,Stanley,,,,,,
1585,"Stanley, Rhys",Rhys,Stanley,,,,,,
1586,"Stanton, Brent",Brent,Stanton,,,,,,
1587,"Starcevich, Brandon",Brandon,Starcevich,,,,,,
1588,"Steele, Jack",Jack,Steele,,,,,,
1589,"Steele, Roan",Roan,Steele,,,,,,
1590,"Steene, Oscar",Oscar,Steene,,,,,,
1591,"Stein, Jake",Jake,Stein,,,,,,
1592,"Steinberg, Ariel",Ariel,Steinberg,,,,,,
1593,"Stengle, Tyson",Tyson,Stengle,,,,,,
1594,"Stephens, Cooper",Cooper,Stephens,,,,,,
1595,"Stephens, Dylan",Dylan,Stephens,,,,,,
1596,"Stephenson, Jaidyn",Jaidyn,Stephenson,,,,,,
1597,"Stephenson, Orren",Orren,Stephenson,,,,,,
1598,"Steven, Jack",Jack,Steven,,,,,,
1599,"Stevens, George",George,Stevens,,,,,,
1600,"Stevens, Koby",Koby,Stevens,,,,,,
1601,"Stevenson, Lewis",Lewis,Stevenson,,,,,,
1602,"Stewart, Daniel",Daniel,Stewart,,,,,,
1603,"Stewart, James",James,Stewart,,,,,,
1604,"Stewart, Kade",Kade,Stewart,,,,,,
1605,"Stewart, Paul",Paul,Stewart,,,,,,
1606,"Stewart, Tom",Tom,Stewart,,,,,,
1607,"Stiller, Cheynee",Cheynee,Stiller,,,,,,
1608,"Stocker, Liam",Liam,Stocker,,,,,,
1609,"Stoddart, Ryley",Ryley,Stoddart,,,,,,
1610,"Stokes, Mathew",Mathew,Stokes,,,,,,
1611,"Stone, Conor",Conor,Stone,,,,,,
1612,"Strachan, Kieran",Kieran,Strachan,,,,,,
1613,"Stratton, Ben",Ben,Stratton,,,,,,
1614,"Strauss, James",James,Strauss,,,,,,
1615,"Stretch, Billy",Billy,Stretch,,,,,,
1616,"Strijk, Andrew",Andrew,Strijk,,,,,,
1617,"Stringer, Jake",Jake,Stringer,,,,,,
1618,"Stringer, Jesse",Jesse,Stringer,,,,,,
1619,"Strnadica, Luke",Luke,Strnadica,,,,,,
1620,"Sturt, Sam",Sam,Sturt,,,,,,
1621,"Suban, Nick",Nick,Suban,,,,,,
1622,"Suckling, Matt",Matt,Suckling,,,,,,
1623,"Sullivan, Lachlan",Lachlan,Sullivan,,,,,,
1624,"Sumner, Liam",Liam,Sumner,,,,,,
1625,"Sumner, Timmy",Timmy,Sumner,,,,,,
1626,"Surjan, Jacob",Jacob,Surjan,,,,,,
1627,"Sutcliffe, Cam",Cam,Sutcliffe,,,,,,
1628,"Swallow, Andrew",Andrew,Swallow,,,,,,
1629,"Swallow, David",David,Swallow,,,,,,
1630,"Swan, Dane",Dane,Swan,,,,,,
1631,"Sweet, Jordon",Jordon,Sweet,,,,,,
1632,"Swift, Tom",Tom,Swift,,,,,,
1633,"Switkowski, Sam",Sam,Switkowski,,,,,,
1634,"Sylvia, Colin",Colin,Sylvia,,,,,,
1635,"Symes, Brad",Brad,Symes,,,,,,
1636,"Taberner, Matthew",Matthew,Taberner,,,,,,
1637,"Talia, Daniel",Daniel,Talia,,,,,,
1638,"Talia, Michael",Michael,Talia,,,,,,
1639,"Tambling, Richard",Richard,Tambling,,,,,,
1640,"Tape, Seb",Seb,Tape,,,,,,
1641,"Tapscott, Luke",Luke,Tapscott,,,,,,
1642,"Taranto, Tim",Tim,Taranto,,,,,,
1643,"Tarrant, Chris",Chris,Tarrant,,,,,,
1644,"Tarrant, Robbie",Robbie,Tarrant,,,,,,
1645,"Tauru, Alix",Alix,Tauru,,,,,,
1646,"Taylor, Curtis",Curtis,Taylor,,,,,,
1647,"Taylor, Elijah",Elijah,Taylor,,,,,,
1648,"Taylor, Harry",Harry,Taylor,,,,,,
1649,"Taylor, Jeremy",Jeremy,Taylor,,,,,,
1650,"Taylor, Lewis",Lewis,Taylor,,,,,,
1651,"Taylor, Sam",Sam,Taylor,,,,,,
1652,"Taylor, Xavier",Xavier,Taylor,,,,,,
1653,"Taylor, Zac",Zac,Taylor,,,,,,
1654,"Teakle, Brynn",Brynn,Teakle,,,,,,
1655,"Templeton, Eli",Eli,Templeton,,,,,,
1656,"Terlich, Dean",Dean,Terlich,,,,,,
1657,"Thilthorpe, Riley",Riley,Thilthorpe,,,,,,
1658,"Tholstrup, Koltyn",Koltyn,Tholstrup,,,,,,
1659,"Thomas, Dale",Dale,Thomas,,,,,,
1660,"Thomas, Harvey",Harvey,Thomas,,,,,,
1661,"Thomas, Josh",Josh,Thomas,,,,,,
1662,"Thomas, Lindsay",Lindsay,Thomas,,,,,,
1663,"Thomas, Matt",Matt,Thomas,,,,,,
1664,"Thomas, Tarryn",Tarryn,Thomas,,,,,,
1665,"Thompson, Luke",Luke,Thompson,,,,,,
1666,"Thompson, Rory",Rory,Thompson,,,,,,
1667,"Thompson, Scott",Scott,Thompson,,,,,,
1668,"Thornton, Bret",Bret,Thornton,,,,,,
1669,"Thurlow, Jackson",Jackson,Thurlow,,,,,,
1670,"Tippett, Joel",Joel,Tippett,,,,,,
1671,"Tippett, Kurt",Kurt,Tippett,,,,,,
1672,"Tohill, Anton",Anton,Tohill,,,,,,
1673,"Tomlinson, Adam",Adam,Tomlinson,,,,,,
1674,"Toovey, Alan",Alan,Toovey,,,,,,
1675,"Toumpas, Jimmy",Jimmy,Toumpas,,,,,,
1676,"Towers, Dean",Dean,Towers,,,,,,
1677,"Townsend, Jacob",Jacob,Townsend,,,,,,
1678,"Toy, Josh",Josh,Toy,,,,,,
1679,"Trainor, Luke",Luke,Trainor,,,,,,
1680,"Travaglia, Tobie",Tobie,Travaglia,,,,,,
1681,"Treacy, Josh",Josh,Treacy,,,,,,
1682,"Treloar, Adam",Adam,Treloar,,,,,,
1683,"Trembath, Cooper",Cooper,Trembath,,,,,,
1684,"Trengove, Jack",Jack,Trengove,,,,,,
1685,"Trengove, Jackson",Jackson,Trengove,,,,,,
1686,"Trew, Zane",Zane,Trew,,,,,,
1687,"Trezise, James",James,Trezise,,,,,,
1688,"Tsatas, Elijah",Elijah,Tsatas,,,,,,
1689,"Tsitas, James",James,Tsitas,,,,,,
1690,"Tuck, Shane",Shane,Tuck,,,,,,
1691,"Tucker, Darcy",Darcy,Tucker,,,,,,
1692,"Tunbridge, Simon",Simon,Tunbridge,,,,,,
1693,"Tunstill, James",James,Tunstill,,,,,,
1694,"Tuohy, Zach",Zach,Tuohy,,,,,,
1695,"Turner, Daniel",Daniel,Turner,,,,,,
1696,"Turner, Kayne",Kayne,Turner,,,,,,
1697,"Tutt, Jason",Jason,Tutt,,,,,,
1698,"Tynan, Josh",Josh,Tynan,,,,,,
1699,"Tyson, Dom",Dom,Tyson,,,,,,
1700,"Ugle, Gerald",Gerald,Ugle,,,,,,
1701,"Ugle, Kirk",Kirk,Ugle,,,,,,
1702,"Ugle-Hagan, Jamarra",Jamarra,Ugle-Hagan,,,,,,
1703,"Unwin, Rhys",Rhys,Unwin,,,,,,
1704,"Uwland, Bodhi",Bodhi,Uwland,,,,,,
1705,"Uwland, Zeke",Zeke,Uwland,,,,,,
1706,"Vandenberg, Aaron",Aaron,Vandenberg,,,,,,
1707,"Vandermeer, Laitham",Laitham,Vandermeer,,,,,,
1708,"Varcoe, Travis",Travis,Varcoe,,,,,,
1709,"Vardy, Nathan",Nathan,Vardy,,,,,,
1710,"Venables, Daniel",Daniel,Venables,,,,,,
1711,"Veszpremi, Patrick",Patrick,Veszpremi,,,,,,
1712,"Vickers-Willis, Ed",Ed,Vickers-Willis,,,,,,
1713,"Vickery, Ty",Ty,Vickery,,,,,,
1714,"Vince, Bernie",Bernie,Vince,,,,,,
1715,"Viney, Jack",Jack,Viney,,,,,,
1716,"Visentini, Dante",Dante,Visentini,,,,,,
1717,"Visentini, Vigo",Vigo,Visentini,,,,,,
1718,"Vlastuin, Nick",Nick,Vlastuin,,,,,,
1719,"Voss, Patrick",Patrick,Voss,,,,,,
1720,"Wagner, Corey",Corey,Wagner,,,,,,
1721,"Wagner, Josh",Josh,Wagner,,,,,,
1722,"Waite, Jarrad",Jarrad,Waite,,,,,,
1723,"Walker, Andrew",Andrew,Walker,,,,,,
1724,"Walker, Brandon",Brandon,Walker,,,,,,
1725,"Walker, Josh",Josh,Walker,,,,,,
1726,"Walker, Taylor",Taylor,Walker,,,,,,
1727,"Walker, Will",Will,Walker,,,,,,
1728,"Wallis, Mitch",Mitch,Wallis,,,,,,
1729,"Walsh, Brad",Brad,Walsh,,,,,,
1730,"Walsh, Sam",Sam,Walsh,,,,,,
1731,"Walsh, Tommy",Tommy,Walsh,,,,,,
1732,"Walter, Jed",Jed,Walter,,,,,,
1733,"Walters, Michael",Michael,Walters,,,,,,
1734,"Wanganeen, Derick",Derick,Wanganeen,,,,,,
1735,"Wanganeen, Tex",Tex,Wanganeen,,,,,,
1736,"Wanganeen-Milera, Nasiah",Nasiah,Wanganeen-Milera,,,,,,
1737,"Ward, Callan",Callan,Ward,,,,,,
1738,"Ward, Josh",Josh,Ward,,,,,,
1739,"Wardlaw, George",George,Wardlaw,,,,,,
1740,"Warner, Chad",Chad,Warner,,,,,,
1741,"Warner, Corey",Corey,Warner,,,,,,
1742,"Warnock, Matthew",Matthew,Warnock,,,,,,
1743,"Warnock, Robert",Robert,Warnock,,,,,,
1744,"Warren, Ben",Ben,Warren,,,,,,
1745,"Warren, Max",Max,Warren,,,,,,
1746,"Waterman, Alec",Alec,Waterman,,,,,,
1747,"Waterman, Jake",Jake,Waterman,,,,,,
1748,"Waters, Beau",Beau,Waters,,,,,,
1749,"Watkins, Jack",Jack,Watkins,,,,,,
1750,"Watson, Francis",Francis,Watson,,,,,,
1751,"Watson, Jobe",Jobe,Watson,,,,,,
1752,"Watson, Matthew",Matthew,Watson,,,,,,
1753,"Watson, Nick",Nick,Watson,,,,,,
1754,"Watson, Tobe",Tobe,Watson,,,,,,
1755,"Watts, Jack",Jack,Watts,,,,,,
1756,"Webb, Lukas",Lukas,Webb,,,,,,
1757,"Webberley, Jeromey",Jeromey,Webberley,,,,,,
1758,"Webster, Jimmy",Jimmy,Webster,,,,,,
1759,"Weddle, Josh",Josh,Weddle,,,,,,
1760,"Wehr, Jacob",Jacob,Wehr,,,,,,
1761,"Weideman, Sam",Sam,Weideman,,,,,,
1762,"Weightman, Cody",Cody,Weightman,,,,,,
1763,"Weitering, Jacob",Jacob,Weitering,,,,,,
1764,"Weller, Lachie",Lachie,Weller,,,,,,
1765,"Weller, Maverick",Maverick,Weller,,,,,,
1766,"Wellingham, Sharrod",Sharrod,Wellingham,,,,,,
1767,"Wells, Daniel",Daniel,Wells,,,,,,
1768,"West, Charlie",Charlie,West,,,,,,
1769,"West, Connor",Connor,West,,,,,,
1770,"West, Rhylee",Rhylee,West,,,,,,
1771,"West, Trent",Trent,West,,,,,,
1772,"Western, Joel",Joel,Western,,,,,,
1773,"Westhoff, Justin",Justin,Westhoff,,,,,,
1774,"Whiley, Mark",Mark,Whiley,,,,,,
1775,"White, Brandon",Brandon,White,,,,,,
1776,"White, Jesse",Jesse,White,,,,,,
1777,"White, Matt",Matt,White,,,,,,
1778,"White, Mitch",Mitch,White,,,,,,
1779,"White, Simon",Simon,White,,,,,,
1780,"White, Spencer",Spencer,White,,,,,,
1781,"White, Will",Will,White,,,,,,
1782,"Whitecross, Brendan",Brendan,Whitecross,,,,,,
1783,"Whitfield, Lachie",Lachie,Whitfield,,,,,,
1784,"Whitlock, Jack",Jack,Whitlock,,,,,,
1785,"Whitlock, Matt",Matt,Whitlock,,,,,,
1786,"Whyte, Cooper",Cooper,Whyte,,,,,,
1787,"Wicks, Sam",Sam,Wicks,,,,,,
1788,"Wilkie, Callum",Callum,Wilkie,,,,,,
1789,"Wilkinson, Joel",Joel,Wilkinson,,,,,,
1790,"William, Reuben",Reuben,William,,,,,,
1791,"Williams, Bailey",Bailey,Williams,,,,,,
1792,"Williams, Dylan",Dylan,Williams,,,,,,
1793,"Williams, Jack",Jack,Williams,,,,,,
1794,"Williams, Josh",Josh,Williams,,,,,,
1795,"Williams, Marley",Marley,Williams,,,,,,
1796,"Williams, Tom",Tom,Williams,,,,,,
1797,"Williams, Zac",Zac,Williams,,,,,,
1798,"Williamson, Tom",Tom,Williamson,,,,,,
1799,"Willis, Mackenzie",Mackenzie,Willis,,,,,,
1800,"Wills, Rupert",Rupert,Wills,,,,,,
1801,"Willsmore, Dallas",Dallas,Willsmore,,,,,,
1802,"Wilmot, Darcy",Darcy,Wilmot,,,,,,
1803,"Wilson, Billy",Billy,Wilson,,,,,,
1804,"Wilson, Blayne",Blayne,Wilson,,,,,,
1805,"Wilson, Darcy",Darcy,Wilson,,,,,,
1806,"Wilson, Nathan",Nathan,Wilson,,,,,,
1807,"Wilson, Patrick",Patrick,Wilson,,,,,,
1808,"Wilson, Tom",Tom,Wilson,,,,,,
1809,"Wiltshire, Oliver",Oliver,Wiltshire,,,,,,
1810,"Winder, Isiah",Isiah,Winder,,,,,,
1811,"Winderlich, Jason",Jason,Winderlich,,,,,,
1812,"Windhager, Marcus",Marcus,Windhager,,,,,,
1813,"Windsor, Caleb",Caleb,Windsor,,,,,,
1814,"Wines, Ollie",Ollie,Wines,,,,,,
1815,"Wingard, Chad",Chad,Wingard,,,,,,
1816,"Witherden, Alex",Alex,Witherden,,,,,,
1817,"Witts, Jarrod",Jarrod,Witts,,,,,,
1818,"Woewodin, Taj",Taj,Woewodin,,,,,,
1819,"Wojcinski, David",David,Wojcinski,,,,,,
1820,"Wood, Cameron",Cameron,Wood,,,,,,
1821,"Wood, Easton",Easton,Wood,,,,,,
1822,"Wood, Mason",Mason,Wood,,,,,,
1823,"Woodcock, Boyd",Boyd,Woodcock,,,,,,
1824,"Woodward, Alex",Alex,Woodward,,,,,,
1825,"Worner, Karl",Karl,Worner,,,,,,
1826,"Worpel, James",James,Worpel,,,,,,
1827,"Worrell, Josh",Josh,Worrell,,,,,,
1828,"Wright, Matthew",Matthew,Wright,,,,,,
1829,"Wright, Nathan",Nathan,Wright,,,,,,
1830,"Wright, Peter",Peter,Wright,,,,,,
1831,"Wright, Sam",Sam,Wright,,,,,,
1832,"Wrigley, Stephen",Stephen,Wrigley,,,,,,
1833,"Xerri, Tristan",Tristan,Xerri,,,,,,
1834,"Yagmoor, Peter",Peter,Yagmoor,,,,,,
1835,"Yarran, Chris",Chris,Yarran,,,,,,
1836,"Yarran, Shane",Shane,Yarran,,,,,,
1837,"Yeo, Elliot",Elliot,Yeo,,,,,,
1838,"Young, Aaron",Aaron,Young,,,,,,
1839,"Young, Clinton",Clinton,Young,,,,,,
1840,"Young, Flynn",Flynn,Young,,,,,,
1841,"Young, Hayden",Hayden,Young,,,,,,
1842,"Young, Lachie",Lachie,Young,,,,,,
1843,"Young, Lewis",Lewis,Young,,,,,,
1844,"Young, Robbie",Robbie,Young,,,,,,
1845,"Young, Tom",Tom,Young,,,,,,
1846,"Young, Tylar",Tylar,Young,,,,,,
1847,"Zadow, Mitch",Mitch,Zadow,,,,,,
1848,"Zaharakis, David",David,Zaharakis,,,,,,
1849,"Zakostelsky, Zane",Zane,Zakostelsky,,,,,,
1850,"Zerk-Thatcher, Brandon",Brandon,Zerk-Thatcher,,,,,,
1851,"Ziebell, Jack",Jack,Ziebell,,,,,,
1852,"Zorko, Dayne",Dayne,Zorko,,,,,,
1853,"Zurhaar, Cameron",Cameron,Zurhaar,,,,,,
1854,"de Boer, Matt",Matt,de Boer,,,,,,
1855,"de Goey, Jordan",Jordan,de Goey,,,,,,
1856,"van Berlo, Jay",Jay,van Berlo,,,,,,
1857,"van Berlo, Nathan",Nathan,van Berlo,,,,,,
1858,"van Rooyen, Jacob",Jacob,van Rooyen,,,,,,
1859,"van Unen, Dylan",Dylan,van Unen,,,,,,
