match_key,season_key,venue_key,date_key,home_team_key,away_team_key,round,roundname,home_goals,home_behinds,home_total_score,away_goals,away_behinds,away_total_score,winning_team_key,margin,is_final,is_grand_final,attendance
34403,12,17,4208,6.0,3.0,17,Round 17,6.0,9.0,45,14.0,14.0,98,3.0,53,0,0,
34410,12,19,4212,16.0,18.0,18,Round 18,11.0,12.0,78,11.0,10.0,76,16.0,2,0,0,
34408,12,12,4213,11.0,2.0,18,Round 18,16.0,9.0,105,16.0,8.0,104,11.0,1,0,0,
34405,12,12,4214,4.0,6.0,18,Round 18,18.0,5.0,113,10.0,7.0,67,4.0,46,0,0,
34407,12,7,4214,9.0,15.0,18,Round 18,11.0,11.0,77,8.0,3.0,51,9.0,26,0,0,
34404,12,15,4214,3.0,13.0,18,Round 18,18.0,14.0,122,10.0,12.0,72,3.0,50,0,0,
34406,12,9,4214,8.0,5.0,18,Round 18,18.0,14.0,122,7.0,3.0,45,8.0,77,0,0,
34411,12,3,4214,1.0,7.0,18,Round 18,8.0,9.0,57,10.0,11.0,71,7.0,14,0,0,
34409,12,15,4215,12.0,10.0,18,Round 18,6.0,4.0,40,12.0,16.0,88,10.0,48,0,0,
34412,12,17,4215,17.0,14.0,18,Round 18,8.0,12.0,60,14.0,14.0,98,14.0,38,0,0,
34415,12,15,4220,5.0,18.0,19,Round 19,7.0,7.0,49,13.0,12.0,90,18.0,41,0,0,
34418,12,12,4221,14.0,10.0,19,Round 19,14.0,12.0,96,15.0,5.0,95,14.0,1,0,0,
34414,12,15,4221,3.0,17.0,19,Round 19,21.0,14.0,140,10.0,9.0,69,3.0,71,0,0,
34413,12,24,4221,2.0,8.0,19,Round 19,9.0,10.0,64,7.0,11.0,53,2.0,11,0,0,
34421,12,17,4221,6.0,16.0,19,Round 19,12.0,4.0,76,16.0,9.0,105,16.0,29,0,0,
34420,12,3,4221,13.0,4.0,19,Round 19,12.0,11.0,83,13.0,7.0,85,4.0,2,0,0,
34416,12,13,4222,7.0,9.0,19,Round 19,15.0,13.0,103,9.0,9.0,63,7.0,40,0,0,
34417,12,12,4222,11.0,1.0,19,Round 19,14.0,13.0,97,13.0,15.0,93,11.0,4,0,0,
34419,12,15,4222,15.0,12.0,19,Round 19,9.0,15.0,69,9.0,7.0,61,15.0,8,0,0,
34422,12,12,4227,4.0,3.0,20,Round 20,10.0,16.0,76,14.0,9.0,93,3.0,17,0,0,
34424,12,9,4228,8.0,6.0,20,Round 20,9.0,10.0,64,10.0,11.0,71,6.0,7,0,0,
34428,12,14,4228,18.0,7.0,20,Round 20,10.0,13.0,73,11.0,12.0,78,7.0,5,0,0,
34425,12,7,4228,9.0,2.0,20,Round 20,15.0,6.0,96,7.0,13.0,55,9.0,41,0,0,
34423,12,15,4228,5.0,16.0,20,Round 20,15.0,9.0,99,15.0,11.0,101,16.0,2,0,0,
34429,12,3,4228,1.0,13.0,20,Round 20,16.0,16.0,112,9.0,11.0,65,1.0,47,0,0,
34426,12,15,4229,10.0,15.0,20,Round 20,14.0,9.0,93,19.0,8.0,122,15.0,29,0,0,
34427,12,12,4229,14.0,11.0,20,Round 20,15.0,8.0,98,20.0,10.0,130,11.0,32,0,0,
34430,12,17,4229,17.0,12.0,20,Round 20,10.0,12.0,72,10.0,7.0,67,17.0,5,0,0,
34437,12,15,4234,18.0,14.0,21,Round 21,19.0,12.0,126,10.0,11.0,71,18.0,55,0,0,
34431,12,15,4235,5.0,17.0,21,Round 21,10.0,13.0,73,11.0,6.0,72,5.0,1,0,0,
34438,12,3,4235,1.0,9.0,21,Round 21,13.0,11.0,89,9.0,7.0,61,1.0,28,0,0,
34434,12,12,4235,10.0,4.0,21,Round 21,16.0,9.0,105,11.0,7.0,73,10.0,32,0,0,
34432,12,9,4235,8.0,13.0,21,Round 21,14.0,13.0,97,12.0,13.0,85,8.0,12,0,0,
34433,12,22,4235,7.0,16.0,21,Round 21,12.0,13.0,85,15.0,6.0,96,16.0,11,0,0,
34435,12,5,4236,12.0,11.0,21,Round 21,10.0,11.0,71,15.0,13.0,103,11.0,32,0,0,
34436,12,15,4236,15.0,3.0,21,Round 21,8.0,6.0,54,10.0,13.0,73,3.0,19,0,0,
34439,12,17,4236,6.0,2.0,21,Round 21,11.0,8.0,74,11.0,11.0,77,2.0,3,0,0,
34442,12,12,4241,4.0,8.0,22,Round 22,16.0,13.0,109,15.0,11.0,101,4.0,8,0,0,
34444,12,15,4242,12.0,5.0,22,Round 22,12.0,5.0,77,13.0,8.0,86,5.0,9,0,0,
34446,12,19,4242,16.0,9.0,22,Round 22,18.0,6.0,114,13.0,12.0,90,16.0,24,0,0,
34441,12,24,4242,2.0,1.0,22,Round 22,15.0,9.0,99,13.0,15.0,93,2.0,6,0,0,
34440,12,12,4242,3.0,11.0,22,Round 22,9.0,6.0,60,8.0,8.0,56,3.0,4,0,0,
34448,12,17,4242,17.0,6.0,22,Round 22,4.0,9.0,33,20.0,14.0,134,6.0,101,0,0,
34443,12,26,4243,10.0,18.0,22,Round 22,9.0,13.0,67,9.0,10.0,64,10.0,3,0,0,
34445,12,15,4243,15.0,14.0,22,Round 22,14.0,9.0,93,8.0,9.0,57,15.0,36,0,0,
34447,12,3,4243,13.0,7.0,22,Round 22,21.0,10.0,136,13.0,7.0,85,13.0,51,0,0,
34449,12,15,4248,4.0,2.0,23,Round 23,15.0,10.0,100,19.0,10.0,124,2.0,24,0,0,
34453,12,12,4249,14.0,12.0,23,Round 23,14.0,17.0,101,10.0,12.0,72,14.0,29,0,0,
34450,12,7,4249,9.0,3.0,23,Round 23,13.0,9.0,87,13.0,13.0,91,3.0,4,0,0,
34451,12,22,4249,7.0,5.0,23,Round 23,25.0,12.0,162,5.0,6.0,36,7.0,126,0,0,
34454,12,15,4249,15.0,8.0,23,Round 23,12.0,16.0,88,8.0,7.0,55,15.0,33,0,0,
34456,12,3,4249,1.0,16.0,23,Round 23,10.0,13.0,73,11.0,8.0,74,16.0,1,0,0,
34455,12,15,4250,18.0,17.0,23,Round 23,12.0,13.0,85,14.0,8.0,92,17.0,7,0,0,
34452,12,12,4250,11.0,10.0,23,Round 23,13.0,9.0,87,9.0,6.0,60,11.0,27,0,0,
34457,12,17,4250,6.0,13.0,23,Round 23,8.0,10.0,58,11.0,8.0,74,13.0,16,0,0,
34460,12,12,4255,5.0,4.0,24,Round 24,3.0,13.0,31,16.0,5.0,101,4.0,70,0,0,
34462,12,12,4256,10.0,6.0,24,Round 24,8.0,8.0,56,14.0,9.0,93,6.0,37,0,0,
34463,12,5,4256,12.0,9.0,24,Round 24,20.0,12.0,132,14.0,13.0,97,12.0,35,0,0,
34458,12,24,4256,2.0,15.0,24,Round 24,9.0,18.0,72,9.0,6.0,60,2.0,12,0,0,
34461,12,9,4256,8.0,18.0,24,Round 24,11.0,13.0,79,16.0,8.0,104,18.0,25,0,0,
34466,12,17,4256,17.0,1.0,24,Round 24,12.0,6.0,78,17.0,21.0,123,1.0,45,0,0,
34465,12,3,4257,13.0,14.0,24,Round 24,13.0,16.0,94,8.0,15.0,63,13.0,31,0,0,
34464,12,19,4257,16.0,11.0,24,Round 24,7.0,14.0,56,11.0,11.0,77,11.0,21,0,0,
34459,12,15,4257,3.0,7.0,24,Round 24,11.0,7.0,73,16.0,9.0,105,7.0,32,0,0,
34676,12,12,4268,4.0,11.0,25,Finals Week 1,9.0,6.0,60,7.0,11.0,53,4.0,7,3,0,
34674,12,12,4269,3.0,16.0,25,Finals Week 1,11.0,8.0,74,9.0,14.0,68,3.0,6,2,0,
34675,12,12,4270,15.0,7.0,25,Finals Week 1,11.0,11.0,77,15.0,11.0,101,7.0,24,2,0,
34677,12,24,4270,2.0,13.0,25,Finals Week 1,19.0,9.0,123,11.0,9.0,75,2.0,48,3,0,
34678,12,12,4276,11.0,3.0,26,Semi-Finals,9.0,17.0,71,11.0,7.0,73,3.0,2,4,0,
34679,12,3,4277,13.0,7.0,26,Semi-Finals,9.0,16.0,70,13.0,15.0,93,7.0,23,4,0,
35045,12,12,4283,4.0,7.0,27,Preliminary Finals,8.0,10.0,58,8.0,9.0,57,4.0,1,5,0,
35046,12,24,4284,2.0,3.0,27,Preliminary Finals,11.0,13.0,79,9.0,9.0,63,2.0,16,5,0,
34682,12,12,4291,4.0,2.0,28,Grand Final,12.0,18.0,90,13.0,8.0,86,4.0,4,6,1,
35700,13,19,4450,16.0,11.0,0,Opening Round,12.0,14.0,86,9.0,10.0,64,16.0,22,0,0,
35701,13,24,4451,2.0,3.0,0,Opening Round,12.0,13.0,85,13.0,8.0,86,3.0,1,0,0,
35702,13,7,4452,9.0,14.0,0,Opening Round,14.0,15.0,99,9.0,6.0,60,9.0,39,0,0,
35703,13,22,4452,7.0,4.0,0,Opening Round,18.0,6.0,114,11.0,16.0,82,7.0,32,0,0,
35704,13,12,4457,3.0,14.0,1,Round 1,12.0,14.0,86,12.0,9.0,81,3.0,5,0,0,
35705,13,12,4458,4.0,16.0,1,Round 1,10.0,9.0,69,15.0,12.0,102,16.0,33,0,0,
35706,13,12,4459,5.0,10.0,1,Round 1,17.0,5.0,107,11.0,17.0,83,5.0,24,0,0,
35707,13,22,4459,7.0,12.0,1,Round 1,17.0,19.0,121,13.0,4.0,82,7.0,39,0,0,
35708,13,9,4459,8.0,15.0,1,Round 1,10.0,16.0,76,9.0,14.0,68,8.0,8,0,0,
35709,13,7,4459,9.0,1.0,1,Round 1,8.0,12.0,60,8.0,6.0,54,9.0,6,0,0,
35710,13,12,4460,11.0,18.0,1,Round 1,16.0,13.0,109,9.0,10.0,64,11.0,45,0,0,
35711,13,3,4460,13.0,17.0,1,Round 1,16.0,24.0,120,10.0,10.0,70,13.0,50,0,0,
35712,13,17,4460,6.0,2.0,1,Round 1,14.0,9.0,93,10.0,10.0,70,6.0,23,0,0,
35713,13,12,4464,15.0,4.0,2,Round 2,14.0,10.0,94,12.0,7.0,79,15.0,15,0,0,
35714,13,3,4465,1.0,8.0,2,Round 2,11.0,11.0,77,14.0,12.0,96,8.0,19,0,0,
35715,13,15,4466,12.0,6.0,2,Round 2,11.0,10.0,76,15.0,12.0,102,6.0,26,0,0,
35716,13,12,4466,10.0,11.0,2,Round 2,5.0,8.0,38,14.0,9.0,93,11.0,55,0,0,
35717,13,19,4466,16.0,5.0,2,Round 2,19.0,17.0,131,15.0,11.0,101,16.0,30,0,0,
35718,13,14,4467,18.0,9.0,2,Round 2,18.0,7.0,115,10.0,7.0,67,18.0,48,0,0,
35719,13,12,4467,14.0,13.0,2,Round 2,13.0,14.0,92,18.0,14.0,122,13.0,30,0,0,
35720,13,17,4467,17.0,7.0,2,Round 2,5.0,13.0,43,16.0,12.0,108,7.0,65,0,0,
35721,13,24,4471,2.0,4.0,3,Round 3,10.0,12.0,72,14.0,8.0,92,4.0,20,0,0,
35722,13,15,4472,12.0,3.0,3,Round 3,12.0,9.0,81,21.0,11.0,137,3.0,56,0,0,
35723,13,17,4472,6.0,1.0,3,Round 3,9.0,15.0,69,4.0,10.0,34,6.0,35,0,0,
35724,13,15,4473,5.0,15.0,3,Round 3,10.0,11.0,71,9.0,13.0,67,5.0,4,0,0,
35725,13,3,4473,13.0,11.0,3,Round 3,13.0,11.0,89,15.0,6.0,96,11.0,7,0,0,
35726,13,15,4474,18.0,17.0,3,Round 3,16.0,10.0,106,3.0,12.0,30,18.0,76,0,0,
35727,13,12,4474,14.0,16.0,3,Round 3,11.0,16.0,82,11.0,11.0,77,14.0,5,0,0,
35728,13,12,4475,10.0,8.0,3,Round 3,10.0,10.0,70,17.0,4.0,106,8.0,36,0,0,
35729,13,3,4478,1.0,11.0,4,Round 4,8.0,15.0,63,10.0,18.0,78,11.0,15,0,0,
35730,13,16,4479,2.0,12.0,4,Round 4,16.0,16.0,112,6.0,6.0,42,2.0,70,0,0,
35731,13,3,4479,13.0,5.0,4,Round 4,17.0,9.0,111,6.0,6.0,42,13.0,69,0,0,
35732,13,2,4480,17.0,16.0,4,Round 4,11.0,12.0,78,15.0,14.0,104,16.0,26,0,0,
35733,13,3,4480,6.0,3.0,4,Round 4,9.0,9.0,63,10.0,13.0,73,3.0,10,0,0,
35734,13,3,4480,18.0,8.0,4,Round 4,14.0,7.0,91,14.0,11.0,95,8.0,4,0,0,
35735,13,2,4481,9.0,7.0,4,Round 4,13.0,11.0,89,18.0,9.0,117,7.0,28,0,0,
35736,13,16,4481,14.0,15.0,4,Round 4,9.0,6.0,60,9.0,13.0,67,15.0,7,0,0,
35737,13,3,4481,4.0,10.0,4,Round 4,11.0,11.0,77,11.0,6.0,72,4.0,5,0,0,
35738,13,12,4485,11.0,2.0,5,Round 5,8.0,12.0,60,12.0,10.0,82,2.0,22,0,0,
35739,13,15,4486,18.0,5.0,5,Round 5,9.0,13.0,67,15.0,6.0,96,5.0,29,0,0,
35740,13,13,4487,7.0,15.0,5,Round 5,11.0,14.0,80,12.0,7.0,79,7.0,1,0,0,
35741,13,15,4487,3.0,1.0,5,Round 5,14.0,14.0,98,16.0,4.0,100,1.0,2,0,0,
35742,13,7,4487,9.0,10.0,5,Round 5,16.0,13.0,109,8.0,8.0,56,9.0,53,0,0,
35743,13,3,4487,13.0,6.0,5,Round 5,9.0,12.0,66,9.0,9.0,63,13.0,3,0,0,
35744,13,9,4488,8.0,12.0,5,Round 5,21.0,13.0,139,10.0,4.0,64,8.0,75,0,0,
35745,13,17,4488,17.0,14.0,5,Round 5,16.0,13.0,109,10.0,10.0,70,17.0,39,0,0,
35746,13,15,4492,15.0,18.0,6,Round 6,9.0,10.0,64,19.0,10.0,124,18.0,60,0,0,
35747,13,3,4493,1.0,5.0,6,Round 6,11.0,9.0,75,10.0,18.0,78,5.0,3,0,0,
35748,13,12,4494,4.0,13.0,6,Round 6,17.0,21.0,123,12.0,9.0,81,4.0,42,0,0,
35749,13,15,4494,3.0,7.0,6,Round 6,17.0,15.0,117,15.0,8.0,98,3.0,19,0,0,
35750,13,24,4494,2.0,8.0,6,Round 6,4.0,13.0,37,9.0,9.0,63,8.0,26,0,0,
35751,13,17,4494,17.0,6.0,6,Round 6,16.0,9.0,105,10.0,8.0,68,17.0,37,0,0,
35752,13,19,4495,16.0,9.0,6,Round 6,17.0,8.0,110,8.0,9.0,57,16.0,53,0,0,
35753,13,15,4495,12.0,10.0,6,Round 6,10.0,8.0,68,17.0,11.0,113,10.0,45,0,0,
35754,13,12,4498,14.0,11.0,7,Round 7,5.0,12.0,42,13.0,7.0,85,11.0,43,0,0,
35755,13,12,4499,5.0,4.0,7,Round 7,12.0,13.0,85,12.0,13.0,85,,0,0,0,
35756,13,13,4499,7.0,2.0,7,Round 7,17.0,11.0,113,8.0,11.0,59,7.0,54,0,0,
35757,13,3,4500,13.0,15.0,7,Round 7,11.0,16.0,82,11.0,6.0,72,13.0,10,0,0,
35758,13,5,4501,12.0,1.0,7,Round 7,12.0,9.0,81,20.0,18.0,138,1.0,57,0,0,
35759,13,12,4501,8.0,3.0,7,Round 7,18.0,10.0,118,15.0,15.0,105,8.0,13,0,0,
35760,13,17,4501,6.0,18.0,7,Round 7,14.0,11.0,95,10.0,11.0,71,6.0,24,0,0,
35761,13,7,4502,9.0,17.0,7,Round 7,17.0,10.0,112,12.0,3.0,75,9.0,37,0,0,
35762,13,12,4502,10.0,16.0,7,Round 7,5.0,12.0,42,18.0,10.0,118,16.0,76,0,0,
35763,13,3,4506,1.0,13.0,8,Round 8,12.0,6.0,78,5.0,18.0,48,1.0,30,0,0,
35764,13,12,4507,3.0,4.0,8,Round 8,12.0,7.0,79,12.0,13.0,85,4.0,6,0,0,
35765,13,19,4508,16.0,7.0,8,Round 8,14.0,14.0,98,10.0,9.0,69,16.0,29,0,0,
35766,13,15,4508,15.0,12.0,8,Round 8,15.0,13.0,103,10.0,5.0,65,15.0,38,0,0,
35767,13,12,4508,11.0,8.0,8,Round 8,10.0,14.0,74,9.0,12.0,66,11.0,8,0,0,
35768,13,17,4508,17.0,5.0,8,Round 8,11.0,5.0,71,11.0,11.0,77,5.0,6,0,0,
35769,13,12,4509,14.0,6.0,8,Round 8,6.0,13.0,49,15.0,13.0,103,6.0,54,0,0,
35770,13,15,4509,18.0,10.0,8,Round 8,14.0,7.0,91,14.0,14.0,98,10.0,7,0,0,
35771,13,24,4509,2.0,9.0,8,Round 8,10.0,19.0,79,6.0,9.0,45,2.0,34,0,0,
35772,13,12,4513,3.0,11.0,9,Round 9,12.0,5.0,77,11.0,10.0,76,3.0,1,0,0,
35773,13,9,4514,8.0,13.0,9,Round 9,14.0,11.0,95,15.0,11.0,101,13.0,6,0,0,
35774,13,17,4514,6.0,16.0,9,Round 9,4.0,15.0,39,13.0,9.0,87,16.0,48,0,0,
35775,13,26,4515,10.0,15.0,9,Round 9,8.0,10.0,58,7.0,11.0,53,10.0,5,0,0,
35776,13,15,4515,5.0,7.0,9,Round 9,12.0,10.0,82,9.0,8.0,62,5.0,20,0,0,
35778,13,23,4515,9.0,12.0,9,Round 9,17.0,18.0,120,7.0,10.0,52,9.0,68,0,0,
35777,13,12,4515,14.0,18.0,9,Round 9,6.0,6.0,42,19.0,19.0,133,18.0,91,0,0,
35779,13,15,4516,4.0,17.0,9,Round 9,15.0,13.0,103,5.0,7.0,37,4.0,66,0,0,
35780,13,3,4516,1.0,2.0,9,Round 9,13.0,12.0,90,13.0,12.0,90,,0,0,0,
35781,13,23,4520,9.0,8.0,10,Round 10,26.0,8.0,164,15.0,10.0,100,9.0,64,0,0,
35782,13,19,4521,16.0,3.0,10,Round 10,17.0,15.0,117,9.0,11.0,65,16.0,52,0,0,
35783,13,12,4522,4.0,1.0,10,Round 10,12.0,6.0,78,11.0,8.0,74,4.0,4,0,0,
35784,13,22,4522,7.0,18.0,10,Round 10,6.0,7.0,43,8.0,22.0,70,18.0,27,0,0,
35786,13,24,4522,2.0,14.0,10,Round 10,26.0,7.0,163,6.0,8.0,44,2.0,119,0,0,
35785,13,15,4522,15.0,6.0,10,Round 10,8.0,7.0,55,9.0,18.0,72,6.0,17,0,0,
35787,13,15,4523,5.0,12.0,10,Round 10,16.0,10.0,106,10.0,6.0,66,5.0,40,0,0,
35788,13,3,4523,13.0,10.0,10,Round 10,11.0,14.0,80,12.0,7.0,79,13.0,1,0,0,
35789,13,17,4523,17.0,11.0,10,Round 10,16.0,9.0,105,10.0,10.0,70,17.0,35,0,0,
35790,13,15,4527,18.0,16.0,11,Round 11,12.0,16.0,88,16.0,6.0,102,16.0,14,0,0,
35791,13,17,4528,6.0,4.0,11,Round 11,11.0,9.0,75,10.0,15.0,75,,0,0,0,
35793,13,15,4529,3.0,9.0,11,Round 11,15.0,12.0,102,11.0,7.0,73,3.0,29,0,0,
35792,13,5,4529,12.0,13.0,11,Round 11,7.0,6.0,48,16.0,11.0,107,13.0,59,0,0,
35794,13,9,4529,8.0,7.0,11,Round 11,11.0,8.0,74,11.0,12.0,78,7.0,4,0,0,
35795,13,12,4529,14.0,5.0,11,Round 11,10.0,14.0,74,12.0,14.0,86,5.0,12,0,0,
35796,13,15,4530,10.0,2.0,11,Round 11,15.0,10.0,100,10.0,15.0,75,10.0,25,0,0,
35797,13,12,4530,11.0,15.0,11,Round 11,14.0,16.0,100,9.0,8.0,62,11.0,38,0,0,
35798,13,3,4530,1.0,17.0,11,Round 11,21.0,11.0,137,5.0,8.0,38,1.0,99,0,0,
35799,13,3,4534,13.0,3.0,12,Round 12,10.0,11.0,71,16.0,11.0,107,3.0,36,0,0,
35800,13,15,4535,4.0,18.0,12,Round 12,12.0,10.0,82,15.0,10.0,100,18.0,18,0,0,
35801,13,12,4536,10.0,1.0,12,Round 12,16.0,11.0,107,12.0,8.0,80,10.0,27,0,0,
35802,13,17,4536,17.0,15.0,12,Round 12,10.0,8.0,68,12.0,10.0,82,15.0,14,0,0,
35803,13,9,4536,8.0,14.0,12,Round 12,15.0,9.0,99,10.0,9.0,69,8.0,30,0,0,
35804,13,25,4537,11.0,6.0,12,Round 12,7.0,7.0,49,22.0,9.0,141,6.0,92,0,0,
35805,13,7,4537,9.0,5.0,12,Round 12,14.0,7.0,91,11.0,14.0,80,9.0,11,0,0,
35806,13,3,4541,1.0,14.0,13,Round 13,10.0,11.0,71,12.0,7.0,79,14.0,8,0,0,
35807,13,15,4542,18.0,2.0,13,Round 13,10.0,11.0,71,17.0,12.0,114,2.0,43,0,0,
35808,13,26,4543,10.0,7.0,13,Round 13,12.0,13.0,85,12.0,7.0,79,10.0,6,0,0,
35809,13,17,4543,17.0,12.0,13,Round 13,8.0,17.0,65,11.0,8.0,74,12.0,9,0,0,
35810,13,15,4543,15.0,9.0,13,Round 13,7.0,9.0,51,7.0,6.0,48,15.0,3,0,0,
35811,13,19,4544,16.0,8.0,13,Round 13,16.0,16.0,112,12.0,10.0,82,16.0,30,0,0,
35812,13,12,4544,5.0,3.0,13,Round 13,9.0,16.0,70,15.0,6.0,96,3.0,26,0,0,
35813,13,12,4545,4.0,11.0,13,Round 13,14.0,5.0,89,6.0,15.0,51,4.0,38,0,0,
35814,13,24,4549,2.0,15.0,14,Round 14,19.0,12.0,126,16.0,10.0,106,2.0,20,0,0,
35815,13,15,4550,18.0,6.0,14,Round 14,23.0,11.0,149,12.0,10.0,82,18.0,67,0,0,
35816,13,12,4550,14.0,10.0,14,Round 14,6.0,13.0,49,14.0,13.0,97,10.0,48,0,0,
35817,13,3,4550,1.0,16.0,14,Round 14,10.0,7.0,67,16.0,13.0,109,16.0,42,0,0,
35818,13,15,4551,12.0,4.0,14,Round 14,19.0,4.0,118,18.0,11.0,119,4.0,1,0,0,
35819,13,22,4551,7.0,13.0,14,Round 14,9.0,19.0,73,6.0,15.0,51,7.0,22,0,0,
35820,13,12,4556,3.0,8.0,15,Round 15,21.0,12.0,138,11.0,9.0,75,3.0,63,0,0,
35821,13,3,4557,13.0,2.0,15,Round 15,10.0,13.0,73,23.0,14.0,152,2.0,79,0,0,
35822,13,22,4557,7.0,16.0,15,Round 15,11.0,9.0,75,15.0,12.0,102,16.0,27,0,0,
35823,13,12,4557,11.0,12.0,15,Round 15,11.0,4.0,70,10.0,7.0,67,11.0,3,0,0,
35824,13,15,4558,5.0,17.0,15,Round 15,19.0,8.0,122,13.0,14.0,92,5.0,30,0,0,
35825,13,17,4558,6.0,9.0,15,Round 15,12.0,13.0,85,10.0,5.0,65,6.0,20,0,0,
35826,13,24,4563,2.0,11.0,16,Round 16,11.0,20.0,86,11.0,15.0,81,2.0,5,0,0,
35829,13,15,4564,12.0,18.0,16,Round 16,9.0,6.0,60,11.0,11.0,77,18.0,17,0,0,
35832,13,19,4564,16.0,6.0,16,Round 16,14.0,14.0,98,15.0,9.0,99,6.0,1,0,0,
35828,13,7,4564,9.0,4.0,16,Round 16,14.0,17.0,101,13.0,12.0,90,9.0,11,0,0,
35833,13,3,4564,1.0,7.0,16,Round 16,13.0,16.0,94,12.0,6.0,78,1.0,16,0,0,
35827,13,12,4564,8.0,5.0,16,Round 16,16.0,9.0,105,9.0,6.0,60,8.0,45,0,0,
35831,13,15,4565,15.0,13.0,16,Round 16,8.0,12.0,60,8.0,14.0,62,13.0,2,0,0,
35830,13,12,4565,14.0,3.0,16,Round 16,10.0,10.0,70,20.0,11.0,131,3.0,61,0,0,
35834,13,17,4565,17.0,10.0,16,Round 16,4.0,9.0,33,14.0,10.0,94,10.0,61,0,0,
35836,13,12,4570,4.0,5.0,17,Round 17,12.0,8.0,80,13.0,14.0,92,5.0,12,0,0,
35840,13,15,4571,12.0,9.0,17,Round 17,13.0,9.0,87,12.0,11.0,83,12.0,4,0,0,
35842,13,3,4571,13.0,18.0,17,Round 17,15.0,12.0,102,8.0,6.0,54,13.0,48,0,0,
35837,13,9,4571,8.0,10.0,17,Round 17,16.0,14.0,110,9.0,5.0,59,8.0,51,0,0,
35838,13,22,4571,7.0,3.0,17,Round 17,18.0,8.0,116,16.0,8.0,104,7.0,12,0,0,
35843,13,17,4571,6.0,14.0,17,Round 17,16.0,9.0,105,7.0,12.0,54,6.0,51,0,0,
35839,13,12,4572,11.0,17.0,17,Round 17,17.0,10.0,112,8.0,10.0,58,11.0,54,0,0,
35841,13,15,4572,15.0,16.0,17,Round 17,13.0,6.0,84,11.0,16.0,82,15.0,2,0,0,
35835,13,24,4572,2.0,1.0,17,Round 17,14.0,13.0,97,13.0,8.0,86,2.0,11,0,0,
35844,13,12,4577,4.0,8.0,18,Round 18,10.0,11.0,71,13.0,13.0,91,8.0,20,0,0,
35846,13,26,4578,10.0,6.0,18,Round 18,13.0,9.0,87,10.0,14.0,74,10.0,13,0,0,
35849,13,19,4578,16.0,12.0,18,Round 18,20.0,18.0,138,9.0,5.0,59,16.0,79,0,0,
35850,13,15,4578,18.0,3.0,18,Round 18,14.0,16.0,100,12.0,14.0,86,18.0,14,0,0,
35851,13,3,4578,1.0,15.0,18,Round 18,10.0,11.0,71,5.0,9.0,39,1.0,32,0,0,
35847,13,12,4578,11.0,5.0,18,Round 18,13.0,6.0,84,10.0,7.0,67,11.0,17,0,0,
35845,13,7,4579,9.0,13.0,18,Round 18,14.0,12.0,96,12.0,10.0,82,9.0,14,0,0,
35848,13,12,4579,14.0,7.0,18,Round 18,12.0,12.0,84,17.0,6.0,108,7.0,24,0,0,
35852,13,17,4579,17.0,2.0,18,Round 18,14.0,9.0,93,16.0,10.0,106,2.0,13,0,0,
35855,13,15,4584,5.0,1.0,19,Round 19,17.0,11.0,113,17.0,13.0,115,1.0,2,0,0,
35857,13,22,4585,7.0,9.0,19,Round 19,14.0,5.0,89,6.0,14.0,50,7.0,39,0,0,
35859,13,15,4585,15.0,17.0,19,Round 19,17.0,11.0,113,6.0,5.0,41,15.0,72,0,0,
35858,13,12,4585,10.0,4.0,19,Round 19,20.0,13.0,133,9.0,13.0,67,10.0,66,0,0,
35856,13,9,4585,8.0,18.0,19,Round 19,7.0,6.0,48,13.0,17.0,95,18.0,47,0,0,
35860,13,3,4585,13.0,14.0,19,Round 19,16.0,20.0,116,11.0,9.0,75,13.0,41,0,0,
35853,13,24,4586,2.0,16.0,19,Round 19,11.0,13.0,79,11.0,11.0,77,2.0,2,0,0,
35861,13,17,4586,6.0,11.0,19,Round 19,17.0,14.0,116,10.0,6.0,66,6.0,50,0,0,
35854,13,15,4586,3.0,12.0,19,Round 19,16.0,11.0,107,14.0,4.0,88,3.0,19,0,0,
35862,13,15,4591,3.0,13.0,20,Round 20,9.0,11.0,65,11.0,13.0,79,13.0,14,0,0,
35866,13,5,4592,12.0,8.0,20,Round 20,10.0,6.0,66,16.0,10.0,106,8.0,40,0,0,
35864,13,7,4592,9.0,2.0,20,Round 20,9.0,11.0,65,13.0,15.0,93,2.0,28,0,0,
35867,13,15,4592,15.0,5.0,20,Round 20,17.0,6.0,108,8.0,7.0,55,15.0,53,0,0,
35865,13,12,4592,11.0,7.0,20,Round 20,12.0,11.0,83,13.0,7.0,85,7.0,2,0,0,
35870,13,17,4592,6.0,17.0,20,Round 20,17.0,8.0,110,11.0,9.0,75,6.0,35,0,0,
35863,13,12,4593,4.0,14.0,20,Round 20,14.0,9.0,93,9.0,13.0,67,4.0,26,0,0,
35868,13,19,4593,16.0,18.0,20,Round 20,7.0,6.0,48,12.0,15.0,87,18.0,39,0,0,
35869,13,3,4593,1.0,10.0,20,Round 20,8.0,10.0,58,19.0,10.0,124,10.0,66,0,0,
35877,13,15,4598,18.0,11.0,21,Round 21,15.0,20.0,110,9.0,5.0,59,18.0,51,0,0,
35879,13,17,4598,17.0,9.0,21,Round 21,15.0,7.0,97,13.0,9.0,87,17.0,10,0,0,
35875,13,15,4599,12.0,14.0,21,Round 21,14.0,6.0,90,10.0,17.0,77,12.0,13,0,0,
